frame,track_id,class_name,confidence,x1,y1,x2,y2,pixel_speed_px_per_frame
1046,2350,person,0.3097,108,417,155,517,0.0
1046,2467,car,0.4531,470,295,573,403,1.031
1046,2344,bus,0.4044,333,34,480,172,1.25
1046,2506,car,0.4897,0,786,171,1069,7.159
1047,2336,bus,0.8326,1150,63,1356,262,1.581
1047,2133,car,0.6258,656,136,726,202,1.768
1047,2493,car,0.2856,1087,56,1128,86,0.5
1047,2350,person,0.3447,108,417,155,517,0.0
1047,2467,car,0.6113,471,294,574,402,0.5
1047,2344,truck,0.4203,333,33,481,171,0.791
1047,2506,truck,0.4616,0,773,179,1070,7.157
1048,2336,bus,0.7635,1150,62,1359,263,1.581
1048,2133,car,0.6638,654,137,724,202,2.0
1048,2493,car,0.261,1088,56,1129,86,0.354
1048,2350,person,0.3185,107,417,154,517,0.25
1048,2467,car,0.6217,469,289,575,401,0.75
1048,2344,bus,0.5155,334,34,481,172,0.791
1048,2506,car,0.4378,0,765,182,1065,6.933
1048,2511,bus,0.3279,453,111,559,285,0.0
1048,2348,person,0.2737,456,393,505,508,1.523
1049,2336,bus,0.7511,1155,62,1364,262,2.512
1049,2133,car,0.6052,653,136,724,202,1.768
1049,2493,car,0.2601,1088,56,1128,86,0.25
1049,2350,person,0.269,107,417,154,517,0.0
1049,2467,car,0.4091,470,288,575,399,1.5
1049,2344,bus,0.5131,333,34,479,171,0.791
1049,2506,car,0.4427,4,755,182,1048,7.906
1049,2514,truck,0.3768,5,756,180,1050,0.0
1049,2348,person,0.3643,456,393,505,508,1.077
1050,2336,bus,0.8433,1156,63,1365,262,2.25
1050,2133,car,0.5581,653,137,722,201,1.5
1050,2493,car,0.2761,1088,57,1128,87,0.354
1050,2350,person,0.283,107,417,154,517,0.25
1050,2467,car,0.3516,468,283,577,400,2.016
1050,2344,bus,0.4397,332,34,478,171,0.354
1050,2506,car,0.6313,9,749,183,1033,9.411
1050,2348,person,0.4913,456,392,504,505,1.456
1051,2336,bus,0.8346,1156,63,1367,263,2.016
1051,2133,car,0.6799,651,136,721,200,1.275
1051,2493,car,0.2779,1088,56,1128,86,0.25
1051,2350,person,0.2508,107,417,154,517,0.25
1051,2467,car,0.3013,467,278,579,399,2.512
1051,2344,truck,0.3783,330,34,476,170,1.0
1051,2506,car,0.5728,11,738,186,1020,10.738
1051,2348,person,0.5083,457,390,503,499,2.0
1052,2336,bus,0.8699,1157,64,1369,264,2.305
1052,2133,car,0.6577,650,136,719,200,1.275
1052,2493,car,0.2583,1088,56,1129,86,0.0
1052,2344,truck,0.471,328,35,475,171,1.5
1052,2506,car,0.5721,14,730,189,1009,11.769
1052,2348,person,0.5828,457,389,504,499,1.5
1052,2517,truck,0.4305,4,733,199,1010,0.0
1052,2511,bus,0.3772,428,107,598,392,12.87
1053,2336,bus,0.893,1156,64,1368,264,0.901
1053,2133,car,0.6266,650,135,719,198,1.25
1053,2493,car,0.2803,1088,56,1128,86,0.0
1053,2344,truck,0.563,327,35,475,171,1.275
1053,2348,person,0.4441,457,388,504,498,1.75
1053,2511,bus,0.3513,427,107,601,404,11.512
1054,2336,bus,0.8443,1157,64,1369,264,0.901
1054,2133,car,0.522,650,134,718,196,1.25
1054,2493,car,0.2827,1089,56,1129,86,0.354
1054,2344,truck,0.5964,326,35,474,171,1.275
1054,2348,person,0.5438,457,388,504,498,1.25
1054,2506,truck,0.503,19,711,193,983,11.109
1055,2336,bus,0.7737,1157,64,1371,264,0.791
1055,2133,car,0.5082,649,134,717,196,1.061
1055,2493,car,0.2783,1089,56,1129,86,0.25
1055,2344,truck,0.5425,325,36,474,172,1.118
1055,2348,person,0.4142,458,388,505,497,0.559
1055,2506,truck,0.5537,21,706,194,970,10.826
1055,2467,bus,0.3334,444,216,602,395,5.716
1056,2336,bus,0.8171,1158,64,1373,264,0.5
1056,2133,car,0.4708,648,135,714,195,1.061
1056,2493,car,0.291,1089,56,1128,86,0.0
1056,2344,truck,0.6574,325,36,474,172,0.559
1056,2348,person,0.413,457,386,505,497,0.791
1056,2506,truck,0.5117,23,700,197,959,10.284
1057,2336,bus,0.8634,1158,64,1375,265,1.0
1057,2133,car,0.4415,647,134,714,194,1.118
1057,2493,car,0.3072,1089,55,1129,85,0.354
1057,2344,truck,0.5227,324,37,473,173,0.901
1057,2348,person,0.4877,458,385,506,496,0.901
1057,2506,truck,0.608,25,693,200,946,10.239
1057,2523,car,0.4569,472,270,572,395,0.0
1057,2350,person,0.2699,107,417,154,517,0.0
1058,2336,bus,0.8349,1158,64,1376,266,1.031
1058,2133,car,0.3437,644,132,712,192,1.677
1058,2493,car,0.3135,1089,56,1128,86,0.25
1058,2344,bus,0.5507,323,36,472,172,0.791
1058,2348,person,0.4444,458,384,506,496,0.901
1058,2506,truck,0.465,25,684,205,937,9.52
1058,2350,person,0.2886,107,417,153,516,0.111
1059,2336,bus,0.8474,1158,64,1378,268,1.118
1059,2133,car,0.3684,641,132,708,192,2.372
1059,2493,car,0.3253,1089,56,1129,86,0.0
1059,2344,truck,0.4432,323,36,471,171,0.559
1059,2348,person,0.4621,458,383,506,495,0.791
1059,2506,car,0.6361,26,679,206,925,9.277
1059,2350,person,0.3257,107,417,153,516,0.111
1059,2523,car,0.4895,476,280,567,394,2.55
1060,2336,bus,0.8754,1159,64,1381,269,1.346
1060,2133,car,0.4146,638,130,708,192,2.236
1060,2493,car,0.3433,1089,56,1129,86,0.25
1060,2344,bus,0.4595,323,36,471,170,0.559
1060,2348,person,0.3901,459,382,507,494,0.901
1060,2506,truck,0.5967,21,663,216,924,9.22
1060,2350,person,0.3227,107,417,153,517,0.0
1060,2523,car,0.5074,476,278,568,392,1.0
1061,2336,bus,0.8709,1161,65,1383,269,1.677
1061,2133,car,0.4312,636,130,706,192,2.372
1061,2493,car,0.2914,1089,56,1129,86,0.25
1061,2344,truck,0.3443,322,37,469,171,0.791
1061,2348,person,0.6561,459,382,507,495,0.559
1061,2506,truck,0.6398,23,656,219,912,9.035
1061,2350,person,0.3843,107,417,153,516,0.25
1061,2523,car,0.562,474,272,569,390,0.354
1061,2435,person,0.262,1595,272,1626,364,0.053
1062,2336,bus,0.8764,1162,65,1385,270,1.581
1062,2133,car,0.3984,634,128,706,191,2.136
1062,2493,car,0.302,1088,56,1128,86,0.0
1062,2344,bus,0.3063,322,37,468,170,0.559
1062,2348,person,0.5474,459,381,506,492,1.0
1062,2506,truck,0.5483,26,653,220,898,8.976
1062,2350,person,0.3765,107,417,153,516,0.0
1062,2523,car,0.5672,475,272,570,389,0.4
1062,2435,person,0.2895,1595,272,1626,364,0.053
1063,2336,bus,0.8688,1163,66,1387,271,1.82
1063,2133,car,0.4705,634,127,705,190,1.601
1063,2493,car,0.2879,1088,56,1128,85,0.354
1063,2344,bus,0.2503,320,37,466,169,1.0
1063,2348,person,0.396,459,379,506,491,1.0
1063,2506,truck,0.4471,26,647,224,891,8.551
1063,2350,person,0.3554,107,417,153,516,0.0
1063,2523,car,0.4865,475,273,568,387,1.75
1063,2435,person,0.3137,1595,272,1626,363,0.0
1063,2530,car,0.3916,1,650,247,891,0.0
1064,2336,bus,0.8724,1163,66,1388,272,1.458
1064,2133,car,0.5371,631,127,703,189,1.677
1064,2493,car,0.3074,1088,56,1128,86,0.25
1064,2344,truck,0.3382,317,35,464,169,1.768
1064,2348,person,0.451,459,378,506,489,1.275
1064,2506,car,0.3674,27,639,227,879,8.793
1064,2350,person,0.3549,107,417,153,516,0.25
1064,2523,car,0.5018,475,272,568,385,1.768
1064,2435,person,0.3184,1595,272,1626,364,0.053
1064,2530,truck,0.4798,2,641,248,882,9.055
1065,2336,bus,0.8958,1164,66,1391,273,1.346
1065,2133,car,0.4161,628,124,703,189,1.953
1065,2493,car,0.3114,1087,56,1128,86,0.5
1065,2344,bus,0.2584,317,36,463,169,1.346
1065,2348,person,0.4386,460,379,507,490,1.0
1065,2506,car,0.3893,27,632,231,871,8.489
1065,2350,person,0.3667,107,417,153,516,0.0
1065,2523,car,0.548,474,271,568,385,0.75
1065,2435,person,0.317,1595,272,1626,364,0.0
1065,2530,truck,0.4786,4,633,249,873,8.559
1066,2336,bus,0.904,1164,66,1392,273,1.346
1066,2133,car,0.507,626,122,702,188,1.803
1066,2493,car,0.3348,1088,56,1129,86,0.0
1066,2344,truck,0.3606,312,35,460,169,2.264
1066,2350,person,0.4002,107,417,153,516,0.0
1066,2523,car,0.5176,472,265,572,386,1.25
1066,2435,person,0.3715,1595,271,1626,363,0.25
1066,2530,truck,0.5281,5,630,249,869,7.071
1067,2336,bus,0.9157,1164,66,1392,273,0.791
1067,2133,car,0.5447,624,122,701,188,1.904
1067,2493,car,0.3475,1087,56,1128,86,0.354
1067,2344,truck,0.279,309,34,458,169,2.55
1067,2350,person,0.3912,108,417,154,516,0.25
1067,2523,car,0.5336,473,268,570,386,0.75
1067,2435,person,0.3615,1595,272,1626,363,0.0
1067,2530,truck,0.5489,11,624,251,857,7.701
1067,2352,truck,0.2617,449,102,549,212,0.535
1067,2348,person,0.3435,460,375,508,490,0.894
1068,2336,bus,0.8948,1166,67,1394,274,1.275
1068,2133,car,0.4983,624,122,700,187,1.601
1068,2493,car,0.3368,1087,56,1128,86,0.25
1068,2344,truck,0.4483,306,34,456,169,2.264
1068,2350,person,0.381,107,417,153,516,0.0
1068,2523,car,0.4682,473,269,569,385,0.25
1068,2435,person,0.3308,1595,272,1626,363,0.25
1068,2530,truck,0.7156,19,620,252,845,7.669
1068,2352,truck,0.2522,448,103,548,213,0.508
1068,2348,person,0.3594,460,374,508,487,1.077
1069,2336,bus,0.891,1168,67,1398,274,1.521
1069,2133,car,0.5809,624,123,698,186,1.118
1069,2493,car,0.3335,1087,56,1128,86,0.0
1069,2344,truck,0.3604,302,34,452,169,3.26
1069,2350,person,0.371,107,417,153,516,0.0
1069,2523,car,0.305,474,270,569,384,0.25
1069,2435,person,0.3262,1595,272,1626,363,0.25
1069,2530,truck,0.547,27,615,257,836,8.062
1069,2348,person,0.2924,460,374,507,485,0.825
1070,2336,bus,0.8779,1168,67,1400,276,1.581
1070,2133,car,0.5375,622,123,696,186,1.275
1070,2493,car,0.3385,1087,56,1128,86,0.25
1070,2344,truck,0.4492,301,34,450,168,2.761
1070,2350,person,0.3955,107,417,153,516,0.0
1070,2523,car,0.2522,475,270,569,382,0.25
1070,2435,person,0.3967,1594,271,1626,363,0.0
1070,2530,truck,0.4566,32,608,261,826,9.304
1070,2348,person,0.4321,460,371,507,482,1.6
1071,2336,bus,0.8229,1169,67,1402,276,1.82
1071,2133,car,0.5927,623,124,695,184,0.791
1071,2493,car,0.3398,1086,56,1128,86,0.0
1071,2344,truck,0.3594,300,34,450,168,2.0
1071,2350,person,0.3555,107,417,152,516,0.5
1071,2523,car,0.3801,476,273,568,381,0.25
1071,2435,person,0.2883,1594,272,1626,363,0.0
1071,2530,truck,0.5291,37,601,266,819,9.014
1071,2348,person,0.4494,460,371,507,482,1.521
1072,2336,bus,0.8788,1169,67,1403,277,1.581
1072,2133,car,0.5979,621,125,693,185,1.275
1072,2493,car,0.3547,1085,56,1128,86,0.25
1072,2344,truck,0.3786,300,34,450,168,1.5
1072,2350,person,0.3978,107,417,152,516,0.25
1072,2523,car,0.3021,476,271,568,379,0.559
1072,2435,person,0.2835,1594,272,1626,363,0.0
1072,2530,truck,0.6247,43,597,270,813,8.551
1072,2348,person,0.4482,460,372,506,481,1.031
1073,2336,bus,0.8957,1170,67,1406,278,1.346
1073,2133,car,0.58,618,123,692,184,1.521
1073,2493,car,0.3729,1085,55,1128,85,0.354
1073,2344,truck,0.3075,299,34,449,168,0.75
1073,2350,person,0.3763,107,417,152,516,0.25
1073,2435,person,0.2646,1595,272,1627,363,0.25
1073,2530,car,0.5469,50,591,273,802,8.667
1074,2336,bus,0.8372,1171,68,1408,280,1.458
1074,2133,car,0.5496,615,123,688,183,2.016
1074,2493,car,0.3431,1085,56,1128,86,0.25
1074,2344,bus,0.3915,297,34,448,168,0.75
1074,2350,person,0.3896,107,417,152,516,0.25
1074,2435,person,0.2721,1594,272,1626,362,0.0
1074,2530,truck,0.502,53,585,275,794,8.322
1074,2506,car,0.422,69,585,257,796,7.828
1074,2348,person,0.3451,461,372,507,480,0.632
1075,2336,bus,0.7927,1172,68,1411,282,1.803
1075,2133,car,0.5921,613,122,687,183,2.305
1075,2493,car,0.3757,1085,56,1129,86,0.0
1075,2344,bus,0.389,297,34,448,168,0.75
1075,2350,person,0.4599,107,417,152,516,0.0
1075,2435,person,0.2909,1595,272,1627,363,0.25
1075,2530,truck,0.6232,58,579,280,787,8.112
1075,2523,car,0.5091,475,267,568,376,1.0
1076,2336,bus,0.7414,1172,68,1412,282,1.677
1076,2133,car,0.5305,612,120,686,181,2.358
1076,2493,car,0.3683,1084,55,1128,85,0.25
1076,2344,bus,0.5335,296,34,447,168,1.0
1076,2350,person,0.4512,107,417,152,515,0.0
1076,2435,person,0.3114,1595,272,1627,362,0.25
1076,2530,truck,0.4131,64,574,285,780,8.322
1076,2523,car,0.3252,473,261,570,375,1.344
1076,2348,person,0.3341,461,368,507,477,0.687
1077,2336,bus,0.7191,1173,69,1414,284,1.601
1077,2133,car,0.5982,609,119,684,181,2.372
1077,2493,car,0.3802,1084,56,1128,86,0.25
1077,2344,bus,0.5366,296,34,447,168,0.75
1077,2350,person,0.3929,108,418,153,516,0.354
1077,2435,person,0.3185,1595,272,1627,362,0.0
1077,2530,car,0.3597,69,570,286,772,7.42
1077,2523,car,0.3199,476,263,571,373,1.509
1077,2506,truck,0.3457,83,570,270,771,7.955
1078,2336,bus,0.7009,1173,67,1416,283,1.275
1078,2133,car,0.5775,608,118,683,179,1.953
1078,2493,car,0.3871,1083,55,1128,85,0.354
1078,2344,bus,0.4457,295,34,446,168,0.5
1078,2350,person,0.4343,108,418,153,516,0.354
1078,2435,person,0.3147,1594,272,1626,362,0.0
1078,2530,truck,0.4373,73,565,290,767,7.15
1078,2523,car,0.4307,474,262,570,372,1.333
1078,2538,truck,0.3904,291,34,450,168,0.0
1078,2506,car,0.3716,84,565,276,767,7.646
1078,2352,bus,0.3315,444,98,543,207,0.54
1079,2336,bus,0.7399,1174,68,1418,285,1.275
1079,2133,car,0.5859,607,118,681,179,1.803
1079,2493,car,0.3785,1083,56,1128,86,0.5
1079,2344,bus,0.4875,294,34,445,168,0.75
1079,2350,person,0.4685,107,418,152,516,0.25
1079,2435,person,0.3518,1594,272,1626,362,0.25
1079,2530,car,0.4414,78,560,292,758,7.211
1079,2523,car,0.3174,474,260,571,372,1.275
1079,2538,truck,0.4623,291,34,449,168,0.0
1079,2506,truck,0.4135,88,559,282,759,7.693
1079,2352,bus,0.3654,442,99,543,212,0.495
1080,2336,bus,0.5993,1176,68,1420,284,1.521
1080,2133,car,0.5257,607,119,680,179,1.521
1080,2493,car,0.3785,1082,56,1127,86,0.559
1080,2350,person,0.4568,107,418,152,516,0.25
1080,2435,person,0.3391,1594,272,1626,363,0.25
1080,2523,truck,0.3306,459,222,584,371,5.5
1080,2352,bus,0.3343,442,99,543,213,0.544
1081,2336,bus,0.6515,1177,68,1421,284,1.5
1081,2133,car,0.5494,607,118,680,178,0.901
1081,2493,car,0.3772,1082,56,1127,86,0.5
1081,2350,person,0.4033,108,418,153,516,0.0
1081,2435,person,0.3234,1594,272,1626,363,0.25
1081,2352,bus,0.3186,442,98,543,211,0.555
1081,2348,person,0.2634,463,360,509,470,1.14
1081,2344,truck,0.6093,292,35,444,168,0.6
1081,2506,truck,0.6286,95,549,289,746,7.409
1082,2336,bus,0.758,1178,68,1423,285,1.521
1082,2133,car,0.5652,606,119,678,178,0.75
1082,2493,car,0.3981,1082,56,1128,86,0.25
1082,2350,person,0.4648,108,418,152,514,0.25
1082,2352,bus,0.3755,442,97,543,212,0.559
1082,2540,car,0.3878,89,544,303,741,0.0
1082,2541,bus,0.4969,291,34,442,166,0.0
1082,2348,person,0.279,463,360,507,465,1.414
1082,2344,truck,0.5385,291,35,442,168,1.0
1082,2506,truck,0.4678,99,543,294,739,7.046
1083,2336,bus,0.7313,1179,67,1426,285,1.5
1083,2133,car,0.6066,604,118,677,178,1.0
1083,2493,car,0.3862,1081,56,1127,86,0.25
1083,2350,person,0.5011,108,419,152,515,0.25
1083,2352,bus,0.3493,442,96,544,212,0.354
1083,2541,bus,0.4286,290,34,441,165,1.414
1083,2348,person,0.4661,463,361,507,466,1.449
1083,2344,truck,0.5603,290,35,442,168,0.8
1083,2506,truck,0.4496,101,537,297,732,7.443
1084,2336,bus,0.8369,1180,67,1428,286,1.5
1084,2133,car,0.5492,604,119,676,178,0.791
1084,2493,car,0.4008,1081,56,1127,86,0.0
1084,2350,person,0.4964,108,419,152,515,0.25
1084,2352,truck,0.29,440,94,544,213,0.75
1084,2541,bus,0.3396,289,34,441,167,0.5
1084,2348,person,0.2533,463,361,507,466,1.132
1084,2344,truck,0.6028,289,35,441,168,0.8
1084,2506,truck,0.4382,104,534,298,726,6.624
1084,2545,car,0.379,474,255,572,370,0.0
1085,2336,bus,0.8415,1181,67,1428,285,1.25
1085,2133,car,0.5264,603,119,675,179,1.031
1085,2493,car,0.3823,1081,56,1127,86,0.0
1085,2350,person,0.5024,108,418,153,514,0.25
1085,2352,truck,0.332,440,94,543,211,0.559
1085,2541,bus,0.4704,289,34,440,166,0.667
1085,2348,person,0.3826,463,359,508,465,0.791
1085,2344,truck,0.544,289,35,441,167,0.75
1085,2506,car,0.3338,106,521,307,720,7.603
1085,2545,car,0.472,474,254,571,368,1.414
1085,2547,bus,0.3326,442,94,539,210,0.0
1085,2435,person,0.2707,1595,272,1627,362,0.143
1085,2540,truck,0.3265,89,502,325,720,10.965
1086,2336,bus,0.7493,1182,69,1429,286,1.275
1086,2133,car,0.5302,602,118,674,178,1.0
1086,2493,car,0.3697,1081,56,1127,86,0.25
1086,2350,person,0.5011,107,418,152,515,0.25
1086,2352,truck,0.3276,440,94,541,209,0.901
1086,2541,truck,0.4231,289,35,439,166,0.5
1086,2348,person,0.2757,464,357,507,459,1.0
1086,2344,bus,0.262,289,34,441,167,0.354
1086,2506,truck,0.3445,107,507,312,711,8.635
1086,2545,car,0.5909,475,254,570,365,1.581
1086,2547,bus,0.3128,442,94,539,210,0.0
1086,2540,car,0.3409,95,498,325,712,9.89
1087,2336,bus,0.7313,1183,69,1430,285,1.031
1087,2133,car,0.5377,600,118,673,179,1.0
1087,2493,car,0.374,1080,56,1127,86,0.25
1087,2350,person,0.5093,107,419,152,515,0.25
1087,2352,truck,0.3071,440,94,541,208,1.061
1087,2541,bus,0.3327,292,35,440,164,0.25
1087,2344,truck,0.2917,289,35,438,165,0.791
1087,2506,truck,0.4455,111,502,314,705,8.404
1087,2545,car,0.6385,476,256,569,365,0.745
1087,2547,bus,0.4618,442,94,538,208,0.5
1087,2540,car,0.3602,99,494,325,706,8.989
1087,2435,person,0.2574,1594,272,1626,363,0.0
1088,2336,bus,0.7949,1185,69,1434,286,1.275
1088,2133,car,0.5724,601,118,673,178,0.75
1088,2493,car,0.3836,1080,56,1127,86,0.25
1088,2350,person,0.5377,108,419,153,515,0.0
1088,2352,truck,0.3554,439,94,542,210,0.559
1088,2344,truck,0.339,289,36,436,164,0.791
1088,2506,car,0.5615,113,494,318,700,8.962
1088,2545,car,0.5243,477,258,568,365,0.354
1088,2547,bus,0.3594,442,95,538,209,0.0
1088,2435,person,0.3546,1595,272,1628,364,0.177
1088,2348,person,0.2952,463,357,507,460,1.0
1089,2336,bus,0.765,1187,69,1435,286,1.768
1089,2133,car,0.5551,599,118,670,178,1.275
1089,2493,car,0.387,1081,56,1127,86,0.0
1089,2350,person,0.5471,108,418,153,514,0.0
1089,2352,truck,0.3882,438,94,542,211,0.25
1089,2344,truck,0.4075,308,36,450,163,3.536
1089,2506,truck,0.5707,118,496,317,696,6.6
1089,2545,car,0.4002,476,259,567,365,0.354
1089,2435,person,0.3239,1595,272,1628,364,0.177
1090,2336,bus,0.7976,1187,70,1436,287,1.521
1090,2133,car,0.5227,599,119,668,177,1.25
1090,2493,car,0.4048,1080,56,1127,87,0.25
1090,2350,person,0.5816,108,418,153,514,0.25
1090,2352,truck,0.3372,438,95,541,210,0.354
1090,2344,truck,0.2936,299,35,442,162,1.346
1090,2506,truck,0.6226,125,496,317,689,5.202
1090,2545,car,0.2711,475,257,567,364,0.354
1090,2435,person,0.2849,1594,272,1627,363,0.2
1091,2336,bus,0.8608,1188,70,1438,288,1.82
1091,2133,car,0.5362,597,118,666,176,1.275
1091,2493,car,0.3967,1080,56,1127,86,0.0
1091,2350,person,0.5542,107,418,152,514,0.25
1091,2352,bus,0.2789,437,94,540,210,0.559
1091,2344,truck,0.2555,291,35,436,164,0.25
1091,2506,truck,0.4522,129,494,317,683,4.65
1091,2545,car,0.4271,476,257,567,363,0.25
1091,2435,person,0.313,1595,272,1628,363,0.25
1092,2336,bus,0.8491,1187,71,1439,290,1.25
1092,2133,car,0.4773,595,118,663,175,2.062
1092,2493,car,0.3936,1080,56,1126,86,0.0
1092,2350,person,0.5431,107,419,152,515,0.25
1092,2352,bus,0.2935,437,93,539,208,0.707
1092,2344,truck,0.257,286,34,432,164,0.791
1092,2506,truck,0.3965,133,491,319,677,4.257
1092,2545,car,0.4985,476,257,567,362,0.559
1092,2435,person,0.3593,1595,273,1629,364,0.25
1092,2348,person,0.2643,463,351,507,455,1.25
1093,2336,bus,0.8525,1188,71,1441,291,1.25
1093,2133,car,0.5526,593,116,661,172,2.016
1093,2493,car,0.3924,1080,56,1126,86,0.25
1093,2350,person,0.5687,107,419,152,515,0.354
1093,2352,bus,0.3275,436,93,537,206,1.25
1093,2344,truck,0.2791,283,34,430,165,5.75
1093,2506,truck,0.3596,136,486,322,674,5.0
1093,2545,car,0.5186,475,254,567,360,1.25
1093,2435,person,0.311,1594,272,1627,363,0.354
1094,2336,bus,0.8585,1189,72,1441,291,1.25
1094,2133,car,0.5649,590,116,659,173,2.462
1094,2493,car,0.4232,1076,57,1122,87,1.031
1094,2350,person,0.5483,107,419,152,515,0.354
1094,2352,truck,0.2982,435,93,538,208,0.901
1094,2344,truck,0.3147,281,33,429,164,3.75
1094,2506,car,0.4005,139,481,324,667,5.148
1094,2545,car,0.5811,475,256,566,360,0.559
1094,2435,person,0.3398,1595,272,1629,363,0.5
1094,2348,person,0.2896,464,349,510,455,1.133
1095,2336,bus,0.8591,1191,71,1445,291,1.346
1095,2133,car,0.5475,588,115,658,171,2.236
1095,2493,car,0.4103,1074,58,1120,88,1.581
1095,2350,person,0.566,107,419,152,515,0.25
1095,2352,truck,0.2818,435,93,539,209,0.354
1095,2344,truck,0.3877,284,34,428,163,1.768
1095,2506,car,0.5443,143,477,324,659,5.59
1095,2545,car,0.5595,474,254,566,359,1.031
1095,2435,person,0.3668,1594,272,1628,364,0.25
1095,2348,person,0.339,463,347,509,454,0.896
1096,2336,bus,0.8328,1192,71,1448,294,1.82
1096,2133,car,0.5545,587,115,657,171,1.904
1096,2493,car,0.419,1074,58,1120,88,1.581
1096,2350,person,0.5622,107,419,152,515,0.0
1096,2352,bus,0.3662,434,93,537,207,0.75
1096,2344,truck,0.3263,279,34,424,163,2.016
1096,2506,car,0.5016,150,476,327,654,5.618
1096,2545,car,0.6199,474,252,567,358,1.031
1096,2435,person,0.3283,1594,272,1628,364,0.25
1097,2336,bus,0.8778,1192,71,1451,297,1.904
1097,2133,car,0.5236,584,114,656,171,1.82
1097,2493,car,0.4193,1073,58,1119,88,1.82
1097,2350,person,0.5868,107,419,152,515,0.0
1097,2352,bus,0.4031,434,93,535,205,0.5
1097,2344,bus,0.3025,278,34,425,164,1.25
1097,2506,truck,0.4402,154,475,327,649,5.274
1097,2545,car,0.5845,473,250,567,358,0.791
1097,2435,person,0.3678,1594,272,1628,364,0.354
1098,2336,bus,0.8843,1191,71,1452,299,1.803
1098,2133,car,0.5082,583,116,654,172,1.5
1098,2493,car,0.4219,1073,57,1119,87,0.75
1098,2350,person,0.588,107,419,152,515,0.0
1098,2352,bus,0.4768,435,92,534,201,1.118
1098,2344,bus,0.2566,277,33,423,163,1.25
1098,2506,car,0.369,154,475,324,645,4.031
1098,2545,car,0.3778,474,251,567,357,1.0
1098,2435,person,0.3755,1594,272,1628,363,0.25
1098,2348,person,0.3225,463,347,509,453,0.806
1099,2336,bus,0.9081,1191,71,1452,299,1.25
1099,2133,car,0.4017,582,115,653,171,1.5
1099,2493,car,0.4195,1077,56,1124,86,0.901
1099,2350,person,0.5793,107,419,152,515,0.0
1099,2352,bus,0.4285,435,92,533,200,1.458
1099,2344,truck,0.308,278,34,423,162,1.5
1099,2506,truck,0.404,159,472,327,641,3.905
1099,2545,car,0.3846,474,251,566,356,0.75
1099,2435,person,0.4197,1594,272,1628,364,0.0
1100,2336,bus,0.8229,1191,71,1451,298,0.559
1100,2133,car,0.414,580,115,652,171,1.5
1100,2493,car,0.4224,1076,57,1122,87,0.559
1100,2350,person,0.5524,107,419,152,515,0.0
1100,2352,bus,0.4123,436,92,533,198,1.275
1100,2344,bus,0.2739,276,34,421,162,0.75
1100,2506,car,0.3361,164,469,331,636,3.953
1100,2545,car,0.5475,475,251,567,355,0.559
1100,2435,person,0.318,1594,272,1628,363,0.25
1101,2336,bus,0.8868,1185,71,1448,298,1.25
1101,2133,car,0.3998,578,114,649,169,1.768
1101,2493,car,0.429,1074,57,1120,87,0.354
1101,2350,person,0.5572,107,419,152,515,0.0
1101,2352,bus,0.3627,435,92,534,199,1.0
1101,2344,bus,0.2538,274,34,419,161,1.346
1101,2506,car,0.4767,168,466,333,630,4.301
1101,2545,car,0.6278,474,250,566,354,0.5
1101,2435,person,0.3103,1594,272,1628,364,0.0
1101,2559,truck,0.3568,433,93,537,200,0.0
1102,2336,bus,0.8721,1181,71,1447,299,1.75
1102,2133,car,0.4315,577,114,648,169,1.677
1102,2493,car,0.4298,1077,56,1124,87,1.031
1102,2350,person,0.5914,107,419,152,515,0.0
1102,2352,bus,0.2724,434,92,533,200,0.25
1102,2344,bus,0.3034,274,35,418,161,1.0
1102,2506,car,0.3907,170,461,336,626,5.506
1102,2545,car,0.5855,474,251,565,354,0.559
1102,2435,person,0.3111,1594,272,1628,364,0.25
1102,2559,truck,0.35,433,93,536,199,1.0
1103,2336,bus,0.8482,1184,71,1452,299,0.75
1103,2133,car,0.4539,577,113,648,168,1.458
1103,2493,car,0.3904,1079,56,1126,87,0.5
1103,2350,person,0.5558,107,419,152,515,0.0
1103,2352,bus,0.3384,433,92,535,203,0.25
1103,2344,bus,0.3724,273,34,418,160,1.275
1103,2506,car,0.4787,173,458,338,621,5.202
1103,2545,car,0.5288,474,251,565,353,0.354
1103,2435,person,0.3537,1594,271,1629,364,0.25
1103,2559,truck,0.3559,431,93,538,202,0.707
1104,2336,bus,0.7459,1183,71,1452,298,1.0
1104,2133,car,0.4852,576,114,646,168,1.346
1104,2493,car,0.4027,1076,57,1122,87,0.0
1104,2350,person,0.5765,107,419,152,515,0.0
1104,2352,bus,0.4728,432,92,534,204,0.791
1104,2344,bus,0.4018,271,34,417,161,1.031
1104,2506,car,0.4738,176,455,338,615,4.931
1104,2545,car,0.6007,474,250,566,352,0.559
1104,2435,person,0.2952,1594,271,1629,365,0.25
1104,2559,truck,0.3972,430,93,538,204,0.745
1105,2336,bus,0.888,1188,73,1455,298,1.275
1105,2133,car,0.3159,576,114,646,168,0.5
1105,2493,car,0.4331,1075,57,1121,87,0.25
1105,2350,person,0.5528,108,419,153,514,0.354
1105,2352,bus,0.5433,432,92,533,201,0.559
1105,2344,bus,0.37,269,34,415,161,1.0
1105,2506,car,0.3679,177,458,332,611,3.64
1105,2545,car,0.4906,474,250,566,353,0.25
1105,2435,person,0.3385,1594,270,1629,364,0.25
